16.09.2019                                                      Dynamische Listenausgabe                                                              1;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;Stf;Pos.;EKG;Material P;Objektkurztext;     Menge;ME;SchGut;R;Werk;LOrt;ArbPlatz;ZTP;ÄndNr;Horiz;DMk;BeschArt;MArt
;3;22;W09;500329847;Sechskantschr.M8x40 ISO4017-A4-80;4;ST;X;;86;88;S1MOB2;SP;W-FIN001;1;ND;F;ROH
;3;1050;W09;700037386;Scheibe 8 ISO7094-100HV-A2;24;ST;X;;86;88;S1MOB2;SP;73951;1;ND;F;ROH
;3;1051;W09;500499092;Beilage Bl 2x40x40 ISO9445;24;ST;X;;86;88;S1MOB2;SP;74883;100;PD;F;HALB
;3;1053;W09;500530436;Beilage Bl 2x30x35 ISO9445;72;ST;X;;86;88;S1MOB2;SP;74883;1;PD;F;ROH
;3;1054;W10;500520100;Beilage Bl 1x30x35 ISO9445;24;ST;X;;86;88;S1MOB2;SP;74883;1;ND;F;ROH
;3;1131;W09;700014278;Sechskantschr.M8x30 ISO4017-A2-70;24;ST;X;;86;88;S1MOB2;SP;73951;1;ND;F;ROH
;3;1316;W09;815001287;Sperrkantscheibe SKM-8 TN096340-NrFSt-A4;24;ST;X;;86;88;S1MOB2;SP;73951;1;ND;F;ROH
;3;1;W09;500036716;Montagepaste Klüber 46MR401;    0,000;KG;;1;86;88;S1MOB2;SP;75134;1;PD;F;ROH
;1;2;;500542559;Ausbau 313S;1;ST;;1;86;15;;SP;W-FIN001;1;PD;E;HALB
;2;3;;540604SM2;Layout Tueren SM;1;ST;;1;86;15;INV;SP;74217;300;PD;E;HALB
;3;1;W01;500562136;Notbetaetigung innen;1;ST;;;86;88;S2MOB2;SP;W-FIN001;1;PD;F;LBEI
;3;2;W09;500430693;Senkschr.M5x20 ISO10642-A2-70;4;ST;X;;86;88;S2MOB2;SP;W-FIN001;1;ND;F;ROH
;3;11;W09;500340296;Loctite 243 Schraubensicherung;    0,004;KG;;1;86;88;S2MOB2;SP;W-VIE001;1;PD;F;ROH
;3;1;W01;500553435;Antrieb 2 flg  SST Flexity Innsbruck;1;ST;;;86;88;S2MOB2;SP;W-FIN001;1;PD;F;LBEI
;3;2;W01;500553436;Türflügel rechts 2 flg;1;ST;;;86;88;S2MOB2;SP;W-FIN001;1;PD;F;LBEI
;3;3;W01;500553437;Türflügel links 2 flg;1;ST;;;86;88;S2MOB2;SP;W-FIN001;1;PD;F;LBEI
;3;4;W01;500562143;Halterolle rechts;1;ST;;;86;88;S2MOB2;SP;W-FIN001;1;PD;F;LBEI
;3;5;W01;500562128;Halterolle rechts;1;ST;;;86;88;S2MOB2;SP;W-FIN001;1;PD;F;LBEI
;3;6;W01;500562148;Rollenschwenkhebel rechts;1;ST;;;86;88;S2MOB2;SP;W-FIN001;1;PD;F;LBEI
;3;7;W01;500562149;Rollenschwenkhebel links;1;ST;;;86;88;S2MOB2;SP;W-FIN001;1;PD;F;LBEI
;3;8;W01;500562130;Exzenter Türblatträger;2;ST;;;86;88;S2MOB2;SP;W-FIN001;1;PD;F;LBEI
;3;9;W01;500552356;Scheibe Befestigung Antrieb 3T402655R54;8;ST;;;86;88;S2MOB2;SP;W-FIN001;1;PD;F;LBEI
;3;10;W01;500552357;Scheibe Befestigung Türblatt;8;ST;;;86;88;S2MOB2;SP;W-FIN001;1;PD;F;LBEI
;3;11;W01;500544187;Beilageblech, Rollenschwenkhebel 1mm;2;ST;;;86;88;S2MOB2;SP;W-FIN001;1;PD;F;LBEI
;3;12;W01;500544188;Beilageblech, Rollenschwenkhebel 2mm;2;ST;;;86;88;S2MOB2;SP;W-FIN001;1;PD;F;LBEI
;3;13;W09;500544189;Beilageblech, Rollenschwenkhebel 3mm;2;ST;;;86;88;S2MOB2;SP;W-FIN001;1;PD;F;LBEI
;3;14;W01;500562141;Beilageblech Niederhalterrolle;2;ST;;;86;88;S2MOB2;SP;W-FIN001;1;PD;F;LBEI
;3;15;W01;500562142;Beilageblech Niederhalterrolle;4;ST;;;86;88;S2MOB2;SP;W-FIN001;1;PD;F;LBEI
;3;16;W01;500562139;Senkkopfschraube M10x35;2;ST;;;86;88;S2MOB2;SP;W-FIN001;1;PD;F;LBEI
;3;17;W01;500562140;Zylinderkopfschraube M10x25;8;ST;;;86;88;S2MOB2;SP;W-FIN001;1;PD;F;LBEI
;3;18;;500566586;Konsole Niederhalter kpl.;2;ST;;1;86;15;S2MOB2;SP;W-FIN001;200;PD;E;HALB
;4;1;W05;500553660;Anschraubplatte;1;ST;;;86;88;S6BS;SP;W-FIN001;1;PD;F;ROH
;4;2;W05;500566587;Gewindeplatte;1;ST;;;86;88;S6BS;SP;W-FIN001;1;PD;F;ROH
;4;3;W05;500553662;Rippe li;2;ST;;;86;88;S6BS;SP;W-FIN001;1;PD;F;ROH
;4;431;W90;500424305;Kehlnaht a2 EN15085-3 CPC2 G199L;    0,048;M;X;1;86;88;S6BS;SP;W-FIN001;1;PD;F;KBEI
;4;432;W90;500424388;Kehlnaht a3 EN15085-3 CPC2 G199L;    0,180;M;X;1;86;88;S6BS;SP;W-FIN001;1;PD;F;KBEI
;4;519;W90;500440393;HY-Naht 4 EN15085-3 CPC2 G199L;    0,048;M;X;1;86;88;S6BS;SP;W-FIN001;1;PD;F;KBEI
;4;520;W90;500425894;HY-Naht 5 EN15085-3 CPC2 G199L;    0,120;M;X;1;86;88;S6BS;SP;W-FIN001;1;PD;F;KBEI
;3;19;B30;500557344;Gewindeplatte komplett;1;ST;;1;86;15;S2MOB2;SP;W-FIN001;200;PD;E;HALB
;4;1;W02;500557341;Gewindeplatte Tuerantrieb;1;ST;;;86;88;S6BS;SP;72577;1;PD;F;ROH
;4;2;W02;500557343;Gewindeplatte Mittenabstuetzung;1;ST;;;86;88;S6BS;SP;72577;1;PD;F;ROH
;4;433;W90;500440368;Kehlnaht a4 EN15085-3 CPC2 G199L;    0,020;M;X;1;86;88;S6BS;SP;72577;1;PD;F;KBEI
;3;20;W05;500563208;Gewindeplatte Tuerantrieb 1 langer;4;ST;;;86;88;S2MOB2;SP;W-FIN001;1;PD;F;ROH
;3;21;W05;500557342;Gewindeplatte Tuerantrieb 1;2;ST;;;86;88;S2MOB2;SP;W-FIN001;1;PD;F;ROH
;3;22;W05;500566588;Gewindeplatte Rollenschwenkhebel;2;ST;;;86;88;S2MOB2;SP;W-FIN001;1;PD;F;ROH
;3;23;W09;500329819;Sechskantschr.M8x25 ISO4017-A4-80;6;ST;X;;86;88;S2MOB2;SP;W-FIN001;1;ND;F;ROH
;3;24;W09;500057305;Sperrkantscheibe SKB-8-NrFSt;6;ST;X;;86;88;S2MOB2;SP;W-FIN001;1;ND;F;ROH
;3;25;W09;500357939;Zylinderschr.M10x40 ISO4762 A4-80;8;ST;X;;86;88;S2MOB2;SP;W-FIN001;1;ND;F;ROH
;3;26;W09;500072375;Sperrkantscheibe SKB10-NrFSt;16;ST;X;;86;88;S2MOB2;SP;W-FIN001;1;ND;F;ROH
;3;27;W02;500238428;Halbrundkopfschr.M8x20 ISO7380-2-A2-70;8;ST;X;;86;88;S2MOB2;SP;W-FIN001;1;ND;F;ROH
;3;28;W09;500342955;Sechskantschr.M10x50 ISO4017-A4-80;8;ST;X;;86;88;S2MOB2;SP;W-FIN001;1;ND;F;ROH
;3;11;W09;500340296;Loctite 243 Schraubensicherung;    0,030;KG;;1;86;88;S2MOB2;SP;W-VIE001;1;PD;F;ROH
;3;1;W09;500036716;Montagepaste Klüber 46MR401;    0,000;KG;;1;86;88;S2MOB2;SP;75134;1;PD;F;ROH
;3;31;W01;500562150;Bowdenzug Innen 2 flg;1;ST;;;86;88;S2MOB2;SP;W-FIN001;1;PD;F;LBEI
;3;32;W01;500565154;Beilage Mitte 5mm Senkung Y;1;ST;;;86;88;S2MOB2;SP;W-FIN001;1;PD;F;LBEI
;3;33;W09;500565155;Beilage Mitte 3mm ohne Senkung Y,Z;2;ST;;;86;88;S2MOB2;SP;W-FIN001;1;PD;F;LBEI
;3;34;W09;500565156;Beilage Mitte 2mm ohne Senkung Y,Z;2;ST;;;86;88;S2MOB2;SP;W-FIN001;1;PD;F;LBEI
;3;35;W09;500565157;Beilage Mitte 1mm ohne Senkung Y,Z;2;ST;;;86;88;S2MOB2;SP;W-FIN001;1;PD;F;LBEI
;3;36;W09;500565158;Beilage Mitte 3 mm mit Senkung Y;1;ST;;;86;88;S2MOB2;SP;W-FIN001;1;PD;F;LBEI
;3;37;W01;500565159;Beilage seitlich 5mm Senkung Y;2;ST;;;86;88;S2MOB2;SP;W-FIN001;1;PD;F;LBEI
;3;38;W09;500565160;Beilage seitlich 3mm ohne Senkung Y,Z;4;ST;;;86;88;S2MOB2;SP;W-FIN001;1;PD;F;LBEI
;3;39;W09;500565161;Beilage seitlich 2mm ohne Senkung Y,Z;4;ST;;;86;88;S2MOB2;SP;W-FIN001;1;PD;F;LBEI
;3;40;W09;500565162;Beilage seitlich 1mm ohne Senkung Y,Z;4;ST;;;86;88;S2MOB2;SP;W-FIN001;1;PD;F;LBEI
;3;41;W09;500565163;Beilage seitlich 3 mm Senkung Y;2;ST;;;86;88;S2MOB2;SP;W-FIN001;1;PD;F;LBEI
;3;42;W01;500565164;Beilage Mitte 5mm ohne Senkung Z;1;ST;;;86;88;S2MOB2;SP;W-FIN001;1;PD;F;LBEI
;3;43;W01;500565165;Beilage Mitte 6mm Senkung Z;1;ST;;;86;88;S2MOB2;SP;W-FIN001;1;PD;F;LBEI
;3;44;W01;500565166;Beilage seitlich 5mm ohne Senkung Z;2;ST;;;86;88;S2MOB2;SP;W-FIN001;1;PD;F;LBEI
;3;45;W01;500565167;Beilage seitlich 6mm Senkung Y;2;ST;;;86;88;S2MOB2;SP;W-FIN001;1;PD;F;LBEI
;3;46;W09;500301520;Senkschr.M4x16 ISO10642-A2-70;6;ST;X;;86;88;S2MOB2;SP;W-FIN001;1;ND;F;ROH
;3;47;W09;500319216;Senkschr.M4x20 ISO10642-A2-70;6;ST;X;;86;88;S2MOB2;SP;W-FIN001;1;ND;F;ROH
;3;48;W09;700032025;Sechskantm.M6 ISO7042-A2-70-FS/BN205107;4;ST;X;;86;88;S2MOB2;SP;74080;1;ND;F;ROH
;3;49;W09;650086337;Scheibe 6 ISO7089-200HV-A2;4;ST;X;;86;88;S2MOB2;SP;74080;1;ND;F;ROH
;3;50;W09;500223281;Schmierstoff Molub-Alloy Paste White T;    0,001;KG;;1;86;88;S2MOB2;SP;74153;1;PD;F;ROH
;3;3;;500999005;n.a.;1;ST;X;;86;;S2MOB2;SP;W-FIN001;100;PD;E;HALB
;3;4;;500999005;n.a.;1;ST;X;;86;;S2MOB2;SP;W-FIN001;100;PD;E;HALB
;3;1;W01;500553435;Antrieb 2 flg  SST Flexity Innsbruck;1;ST;;;86;88;S2MOB2;SP;W-FIN001;1;PD;F;LBEI
;3;2;W01;500553436;Türflügel rechts 2 flg;1;ST;;;86;88;S2MOB2;SP;W-FIN001;1;PD;F;LBEI
;3;3;W01;500553437;Türflügel links 2 flg;1;ST;;;86;88;S2MOB2;SP;W-FIN001;1;PD;F;LBEI
;3;4;W01;500562143;Halterolle rechts;1;ST;;;86;88;S2MOB2;SP;W-FIN001;1;PD;F;LBEI
;3;5;W01;500562128;Halterolle rechts;1;ST;;;86;88;S2MOB2;SP;W-FIN001;1;PD;F;LBEI
;3;6;W01;500562148;Rollenschwenkhebel rechts;1;ST;;;86;88;S2MOB2;SP;W-FIN001;1;PD;F;LBEI
;3;7;W01;500562149;Rollenschwenkhebel links;1;ST;;;86;88;S2MOB2;SP;W-FIN001;1;PD;F;LBEI
;3;8;W01;500562130;Exzenter Türblatträger;2;ST;;;86;88;S2MOB2;SP;W-FIN001;1;PD;F;LBEI
;3;9;W01;500552356;Scheibe Befestigung Antrieb 3T402655R54;8;ST;;;86;88;S2MOB2;SP;W-FIN001;1;PD;F;LBEI
;3;10;W01;500552357;Scheibe Befestigung Türblatt;8;ST;;;86;88;S2MOB2;SP;W-FIN001;1;PD;F;LBEI
;3;11;W01;500544187;Beilageblech, Rollenschwenkhebel 1mm;2;ST;;;86;88;S2MOB2;SP;W-FIN001;1;PD;F;LBEI
;3;12;W01;500544188;Beilageblech, Rollenschwenkhebel 2mm;2;ST;;;86;88;S2MOB2;SP;W-FIN001;1;PD;F;LBEI
;3;13;W09;500544189;Beilageblech, Rollenschwenkhebel 3mm;2;ST;;;86;88;S2MOB2;SP;W-FIN001;1;PD;F;LBEI
;3;14;W01;500562141;Beilageblech Niederhalterrolle;2;ST;;;86;88;S2MOB2;SP;W-FIN001;1;PD;F;LBEI
;3;15;W01;500562142;Beilageblech Niederhalterrolle;4;ST;;;86;88;S2MOB2;SP;W-FIN001;1;PD;F;LBEI
;3;16;W01;500562139;Senkkopfschraube M10x35;2;ST;;;86;88;S2MOB2;SP;W-FIN001;1;PD;F;LBEI
;3;17;W01;500562140;Zylinderkopfschraube M10x25;8;ST;;;86;88;S2MOB2;SP;W-FIN001;1;PD;F;LBEI
;3;18;;500566586;Konsole Niederhalter kpl.;2;ST;;1;86;15;S2MOB2;SP;W-FIN001;200;PD;E;HALB
;4;1;W05;500553660;Anschraubplatte;1;ST;;;86;88;S6BS;SP;W-FIN001;1;PD;F;ROH
;4;2;W05;500566587;Gewindeplatte;1;ST;;;86;88;S6BS;SP;W-FIN001;1;PD;F;ROH
;4;3;W05;500553662;Rippe li;2;ST;;;86;88;S6BS;SP;W-FIN001;1;PD;F;ROH
;4;431;W90;500424305;Kehlnaht a2 EN15085-3 CPC2 G199L;    0,048;M;X;1;86;88;S6BS;SP;W-FIN001;1;PD;F;KBEI
;4;432;W90;500424388;Kehlnaht a3 EN15085-3 CPC2 G199L;    0,180;M;X;1;86;88;S6BS;SP;W-FIN001;1;PD;F;KBEI
;4;519;W90;500440393;HY-Naht 4 EN15085-3 CPC2 G199L;    0,048;M;X;1;86;88;S6BS;SP;W-FIN001;1;PD;F;KBEI
;4;520;W90;500425894;HY-Naht 5 EN15085-3 CPC2 G199L;    0,120;M;X;1;86;88;S6BS;SP;W-FIN001;1;PD;F;KBEI
;3;19;B30;500557344;Gewindeplatte komplett;1;ST;;1;86;15;S2MOB2;SP;W-FIN001;200;PD;E;HALB
;4;1;W02;500557341;Gewindeplatte Tuerantrieb;1;ST;;;86;88;S6BS;SP;72577;1;PD;F;ROH
;4;2;W02;500557343;Gewindeplatte Mittenabstuetzung;1;ST;;;86;88;S6BS;SP;72577;1;PD;F;ROH
;4;433;W90;500440368;Kehlnaht a4 EN15085-3 CPC2 G199L;    0,020;M;X;1;86;88;S6BS;SP;72577;1;PD;F;KBEI
;3;20;W05;500563208;Gewindeplatte Tuerantrieb 1 langer;4;ST;;;86;88;S2MOB2;SP;W-FIN001;1;PD;F;ROH
;3;21;W05;500557342;Gewindeplatte Tuerantrieb 1;2;ST;;;86;88;S2MOB2;SP;W-FIN001;1;PD;F;ROH
;3;22;W05;500566588;Gewindeplatte Rollenschwenkhebel;2;ST;;;86;88;S2MOB2;SP;W-FIN001;1;PD;F;ROH
;3;23;W09;500329819;Sechskantschr.M8x25 ISO4017-A4-80;6;ST;X;;86;88;S2MOB2;SP;W-FIN001;1;ND;F;ROH
;3;24;W09;500057305;Sperrkantscheibe SKB-8-NrFSt;6;ST;X;;86;88;S2MOB2;SP;W-FIN001;1;ND;F;ROH
;3;25;W09;500357939;Zylinderschr.M10x40 ISO4762 A4-80;8;ST;X;;86;88;S2MOB2;SP;W-FIN001;1;ND;F;ROH
;3;26;W09;500072375;Sperrkantscheibe SKB10-NrFSt;16;ST;X;;86;88;S2MOB2;SP;W-FIN001;1;ND;F;ROH
;3;27;W02;500238428;Halbrundkopfschr.M8x20 ISO7380-2-A2-70;8;ST;X;;86;88;S2MOB2;SP;W-FIN001;1;ND;F;ROH
;3;28;W09;500342955;Sechskantschr.M10x50 ISO4017-A4-80;8;ST;X;;86;88;S2MOB2;SP;W-FIN001;1;ND;F;ROH
;3;11;W09;500340296;Loctite 243 Schraubensicherung;    0,030;KG;;1;86;88;S2MOB2;SP;W-VIE001;1;PD;F;ROH
;3;1;W09;500036716;Montagepaste Klüber 46MR401;    0,000;KG;;1;86;88;S2MOB2;SP;75134;1;PD;F;ROH
;3;31;W01;500562150;Bowdenzug Innen 2 flg;1;ST;;;86;88;S2MOB2;SP;W-FIN001;1;PD;F;LBEI
;3;32;W01;500565154;Beilage Mitte 5mm Senkung Y;1;ST;;;86;88;S2MOB2;SP;W-FIN001;1;PD;F;LBEI
;3;33;W09;500565155;Beilage Mitte 3mm ohne Senkung Y,Z;2;ST;;;86;88;S2MOB2;SP;W-FIN001;1;PD;F;LBEI
;3;34;W09;500565156;Beilage Mitte 2mm ohne Senkung Y,Z;2;ST;;;86;88;S2MOB2;SP;W-FIN001;1;PD;F;LBEI
;3;35;W09;500565157;Beilage Mitte 1mm ohne Senkung Y,Z;2;ST;;;86;88;S2MOB2;SP;W-FIN001;1;PD;F;LBEI
;3;36;W09;500565158;Beilage Mitte 3 mm mit Senkung Y;1;ST;;;86;88;S2MOB2;SP;W-FIN001;1;PD;F;LBEI
;3;37;W01;500565159;Beilage seitlich 5mm Senkung Y;2;ST;;;86;88;S2MOB2;SP;W-FIN001;1;PD;F;LBEI
;3;38;W09;500565160;Beilage seitlich 3mm ohne Senkung Y,Z;4;ST;;;86;88;S2MOB2;SP;W-FIN001;1;PD;F;LBEI
;3;39;W09;500565161;Beilage seitlich 2mm ohne Senkung Y,Z;4;ST;;;86;88;S2MOB2;SP;W-FIN001;1;PD;F;LBEI
;3;40;W09;500565162;Beilage seitlich 1mm ohne Senkung Y,Z;4;ST;;;86;88;S2MOB2;SP;W-FIN001;1;PD;F;LBEI
;3;41;W09;500565163;Beilage seitlich 3 mm Senkung Y;2;ST;;;86;88;S2MOB2;SP;W-FIN001;1;PD;F;LBEI
;3;42;W01;500565164;Beilage Mitte 5mm ohne Senkung Z;1;ST;;;86;88;S2MOB2;SP;W-FIN001;1;PD;F;LBEI
;3;43;W01;500565165;Beilage Mitte 6mm Senkung Z;1;ST;;;86;88;S2MOB2;SP;W-FIN001;1;PD;F;LBEI
;3;44;W01;500565166;Beilage seitlich 5mm ohne Senkung Z;2;ST;;;86;88;S2MOB2;SP;W-FIN001;1;PD;F;LBEI
;3;45;W01;500565167;Beilage seitlich 6mm Senkung Y;2;ST;;;86;88;S2MOB2;SP;W-FIN001;1;PD;F;LBEI
;3;46;W09;500301520;Senkschr.M4x16 ISO10642-A2-70;6;ST;X;;86;88;S2MOB2;SP;W-FIN001;1;ND;F;ROH
;3;47;W09;500319216;Senkschr.M4x20 ISO10642-A2-70;6;ST;X;;86;88;S2MOB2;SP;W-FIN001;1;ND;F;ROH
;3;48;W09;700032025;Sechskantm.M6 ISO7042-A2-70-FS/BN205107;4;ST;X;;86;88;S2MOB2;SP;74080;1;ND;F;ROH
;3;49;W09;650086337;Scheibe 6 ISO7089-200HV-A2;4;ST;X;;86;88;S2MOB2;SP;74080;1;ND;F;ROH
;3;50;W09;500223281;Schmierstoff Molub-Alloy Paste White T;    0,001;KG;;1;86;88;S2MOB2;SP;74153;1;PD;F;ROH
;3;1;W01;500562136;Notbetaetigung innen;1;ST;;;86;88;S2MOB2;SP;W-FIN001;1;PD;F;LBEI
;3;2;W09;500430693;Senkschr.M5x20 ISO10642-A2-70;4;ST;X;;86;88;S2MOB2;SP;W-FIN001;1;ND;F;ROH
;3;11;W09;500340296;Loctite 243 Schraubensicherung;    0,004;KG;;1;86;88;S2MOB2;SP;W-VIE001;1;PD;F;ROH
;2;4;;560702SM2;Anbau Isolierung Unterbau SM2;1;ST;;1;86;15;INV;SP;74217;300;PD;E;HALB
;3;1;W05;500561379;Unterbau Isolierungshalter 10 kpl.;10;ST;X;;86;88;S2MOB2;SP;74008;1;PD;F;HALB
;3;2;W05;500561371;Unterbau Isolierungshalter 2 kpl.;4;ST;;;86;88;S2MOB2;SP;74008;1;PD;F;HALB
;3;3;W05;500561407;Unterbau Isolierungshalter 12;4;ST;;;86;88;S2MOB2;SP;74008;1;PD;F;ROH
;3;4;W05;500561376;Unterbau Isolierungshalter 7 kpl.;4;ST;;;86;88;S2MOB2;SP;74008;1;PD;F;HALB
;3;5;W05;500561400;Unterbau Isolierungshalter 5;2;ST;;;86;88;S2MOB2;SP;74008;1;PD;F;ROH
;3;6;W05;500561372;Unterbau Isolierungshalter 3 kpl.;2;ST;;;86;88;S2MOB2;SP;74008;1;PD;F;HALB
;3;7;W05;500561380;Unterbau Isolierungshalter 11 kpl.;4;ST;;;86;88;S2MOB2;SP;74008;1;PD;F;HALB
;3;8;W05;500561382;Unterbau Isolierungshalter 13 kpl.;4;ST;;;86;88;S2MOB2;SP;74008;1;PD;F;HALB
;3;9;W05;500561377;Unterbau Isolierungshalter 15 kpl.;1;ST;;;86;88;S2MOB2;SP;74008;1;PD;F;HALB
;3;10;W05;500561370;Unterbau Isolierungshalter 1 kpl.;4;ST;;;86;88;S2MOB2;SP;74008;1;PD;F;HALB
;3;11;W05;500561381;Unterbau Isolierungshalter 12 kpl.;2;ST;;;86;88;S2MOB2;SP;74008;1;PD;F;HALB
;3;12;W05;500561383;Unterbau Isolierungshalter 14 kpl.;2;ST;;;86;88;S2MOB2;SP;74008;1;PD;F;HALB
;3;13;W05;500561386;Unterbau Isolierungshalter 1;4;ST;;;86;88;S2MOB2;SP;74008;1;PD;F;ROH
;3;14;W05;500561375;Unterbau Isolierungshalter 6 kpl.;4;ST;;;86;88;S2MOB2;SP;74008;1;PD;F;HALB
;3;15;W05;500561373;Unterbau Isolierungshalter 4 kpl.;2;ST;;;86;88;S2MOB2;SP;74008;1;PD;F;HALB
;3;16;W05;500561378;Unterbau Isolierungshalter 16 kpl.;2;ST;;;86;88;S2MOB2;SP;74008;1;PD;F;HALB
;3;17;W05;500561374;Unterbau Isolierungshalter 5 kpl.;2;ST;;;86;88;S2MOB2;SP;74008;1;PD;F;HALB
;3;39;W09;500551179;Blindnietm.M6 23358060030:Böllhoff;6;ST;;;86;88;S2MOB2;SP;74008;1;PD;F;ROH
;3;40;W09;815001288;Sperrkantscheibe SKM-6-NrFst (A4);109;ST;X;;86;88;S2MOB2;SP;74008;1;ND;F;ROH
;3;41;W09;500182243;Sechskantschraube M 6x20 ISO 4017-A4-80;109;ST;X;;86;88;S2MOB2;SP;74881;1;ND;F;ROH
;3;1;W09;500036716;Montagepaste Klüber 46MR401;    0,000;KG;;1;86;88;S2MOB2;SP;75134;1;PD;F;ROH
;3;1001;W06;500567298;Kit Isolierung Unterbau SM2;1;ST;;;86;88;S2MOB2;SP;74008;1;PD;F;HALB
;2;5;;551910SM2;Kabelverlegung UG SM2;1;ST;;1;86;15;INV;SP;74217;300;PD;E;HALB
;3;50;W11;700039849;Systemhalter BFH-17-0:PMA Polyamid;2;ST;X;;86;88;E2MOB2;SP;W-FIN001;1;ND;F;ROH
;3;51;W05;500555350;Wellrohr-Endabschlusshülse BCT-12 PMA;7;ST;;;86;88;E2MOB2;SP;74512;1;PD;F;ROH
;3;52;W05;500292973;Systemhalter BFH-12-0:PMA Polyamid;11;ST;X;;86;88;E2MOB2;SP;W-FIN001;1;ND;F;ROH
;3;150;W09;500512641;Sechskantschr.M4x40 ISO4017-A4-70;2;ST;X;;86;88;E2MOB2;SP;W-FIN001;1;ND;F;ROH
;3;152;W09;500336300;Zylinderschr.M5x16 DIN7984-A4-80;13;ST;X;;86;88;E2MOB2;SP;W-FIN001;1;ND;F;ROH
;3;153;W09;500440891;Zylinderschr.M6x16 ISO4762 A4-70;2;ST;X;;86;88;E2MOB2;SP;W-FIN001;1;ND;F;ROH
;3;207;W09;500430128;Sechskantm.M4 ISO4032-A4-80;2;ST;X;;86;88;E2MOB2;SP;W-FIN001;1;ND;F;ROH
;3;208;W09;650010409;Sechskantm.M5 ISO4032 A4-80;9;ST;X;;86;88;E2MOB2;SP;W-FIN001;1;ND;F;ROH
;3;209;W09;650010410;Sechskantm.M6 ISO4032-A4-80;2;ST;X;;86;88;E2MOB2;SP;W-FIN001;1;ND;F;ROH
;3;300;W09;812020177;Sperrkantscheibe SKS-4-NrFSt;4;ST;X;;86;88;E2MOB2;SP;W-FIN001;1;ND;F;ROH
;3;314;W09;815001289;Sperrkantscheibe SKM-5-NrFSt (A4);11;ST;X;;86;88;E2MOB2;SP;W-FIN001;1;ND;F;ROH
;3;315;W09;815001288;Sperrkantscheibe SKM-6-NrFst (A4);2;ST;X;;86;88;E2MOB2;SP;W-FIN001;1;ND;F;ROH
;3;507;W12;500188243;Verschlussschr.M20x1,5 87220/6k Ms.vern.;2;ST;X;;86;88;E2MOB2;SP;W-FIN001;1;ND;F;ROH
;3;545;W09;500192217;Flachdichtung M20 Di20 Da25 1dick PTFE;4;ST;X;;86;88;E2MOB2;SP;W-FIN001;1;ND;F;ROH
;3;558;W11;650117378;Schutzschlauch PMA-Flex NW12 PCST-12B;4,140;M;;1;86;88;E2MOB2;SP;74512;1;PD;F;ROH
;3;559;W11;500034561;Schutzschlauch PMA-Flex NW17 PCST-17B;    0,500;M;;1;86;88;E2MOB2;SP;W-FIN001;1;PD;F;ROH
;3;566;W11;500446816;Anschlussarmatur NKNH-M202-10: PMA;1;ST;X;;86;88;E2MOB2;SP;W-FIN001;1;ND;F;ROH
;3;567;W12;500446817;Anschlussarmatur NKNH-M207-10: PMA;1;ST;X;;86;88;E2MOB2;SP;W-FIN001;1;ND;F;ROH
;3;591;W11;500059531;Y-Verteiler BVYR-171212:PMA IP68 PA;1;ST;X;;86;88;E2MOB2;SP;W-FIN001;1;ND;F;ROH
;3;680;W09;500554965;Befestigungsbinder EdgeClip Q50REC4B;8;ST;X;;86;88;E2MOB2;SP;W-FIN001;1;PD;F;ROH
;3;713;W02;500500202;Kantenschutz 4610118 EPDM schwarz;    0,248;M;;1;86;88;E2MOB2;SP;W-FIN001;1;PD;F;ROH
;3;1;W09;500036716;Montagepaste Klüber 46MR401;    0,000;KG;;1;86;88;E2MOB2;SP;75134;1;PD;F;ROH
;3;11;W09;500340296;Loctite 243 Schraubensicherung;    0,004;KG;;1;86;88;E2MOB2;SP;W-VIE001;1;PD;F;ROH
;3;1;W02;500361242;Buchsengehäuse Superseal 3pol.;2;ST;X;;86;88;E2MOB2;SP;W-FIN001;1;ND;F;ROH
;3;20;W12;500361233;Kontaktbuchse 0,75-1,5mm2 Superseal,verz;6;ST;X;;86;88;E2MOB2;SP;W-FIN001;1;ND;F;ROH
;3;40;W04;500352591;Einzelleiterdichtung 1,8-2,4mm Superseal;6;ST;X;;86;88;E2MOB2;SP;W-FIN001;1;ND;F;ROH
;3;1;W10;500361245;Stiftgehäuse Superseal 3pol.;2;ST;X;;86;88;E2MOB2;SP;W-FIN001;1;ND;F;ROH
;3;20;W12;38150511S;Kontaktstift 0,3-0,5mm2 Superseal,verz.;6;ST;X;;86;88;E2MOB2;SP;W-FIN001;1;PD;F;ROH
;3;40;W10;38150512S;Einzelleiterdichtung 1,4-1,7mm Superseal;6;ST;X;;86;88;E2MOB2;SP;W-FIN001;1;ND;F;ROH
;2;11;B30;540617SM2;Kabelverelgung Röhre SM2;1;ST;;1;86;15;INV;SP;74217;300;PD;E;HALB
;3;50;W12;700040868;Durchführungstülle DA 60/90/20;2;ST;X;;86;88;E2MOB2;SP;W-FIN001;1;PD;F;ROH
;3;677;W12;82110449S;Befestigungsbinder EdgeClip T50ROSEC4A;18;ST;X;;86;88;E2MOB2;SP;W-FIN001;1;ND;F;ROH
;3;678;W12;500445475;Befestigungsbinder EdgeClip T50ROSEC4B;29;ST;X;;86;88;E2MOB2;SP;W-FIN001;1;ND;F;ROH
